【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
坂井市,全くそうは思わない,新幹線駅もないしハピラインとのつながりもイマイチ,あまりそうは思わない,娘のいる京都に乗り換えが必要になった,ややそう思う,受け入れ体制(宿泊先や交通)が伴ってないような,そう思う,,あまりそうは思わない,,どちらかと言えば評価していない,,どちらかと言えば好ましくない,,"波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 飲食施設, 宿泊施設、土産物屋, 駐車場",2,2,,5,,2,運転できなくなった後の生活が心配,60～69歳,女性
越前市,そう思う,観光客が増える,ややそう思う,商店街が賑わう,そう思う,集客が見込める,そう思う,福井県の印象を良くしたい,そう思う,観光客が増え続ければ良い,どちらかといえば評価している,特産物を増やそうとしている,どちらかと言えば好ましい,認知度が上がる,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場",2,3,お勧めが少ない,8,暮らし易い,7,住宅が増えて、田んぼが少なくなった,60～69歳,男性
坂井市,あまりそうは思わない,,あまりそうは思わない,,そう思う,,ややそう思う,,ややそう思う,,どちらともいえない,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 駐車場",2,3,,8,,8,,40～49歳,女性
福井市,あまりそうは思わない,2週間前金沢に用事で出かけたが賑わいが福井とまるで違っていた。,あまりそうは思わない,あまり出かけることがないので,ややそう思う,,ややそう思う,,ややそう思う,,どちらともいえない,,どちらともいえない,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊",マナーの悪い観光客には来てほしくない,"観光スポットを結ぶ交通機関, 駐車場",1,1,特に観光客に自慢できるものはなし,8,,8,,70歳以上,男性
永平寺町,あまりそうは思わない,,あまりそうは思わない,,そうは思わない,,そう思う,,あまりそうは思わない,,どちらかと言えば評価していない,,どちらかと言えば好ましくない,,特に効果は期待できない,,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 駐車場, 体験施設",3,2,,6,,6,,60～69歳,男性
福井市,そう思う,,ややそう思う,,そう思う,,そう思う,,そう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光イベント",3,4,,8,,8,,60～69歳,女性
越前市,あまりそうは思わない,来客者から、不便になったクレームを聞くため,あまりそうは思わない,大阪方面に乗り換えなしで行けたところが、乗り換えなければならないため、面倒,そう思う,観光が、活性化すれば，人も経済も活性化する,ややそう思う,社会的マナーを理解し、遵守できる観光客は、ウェルカム,そう思う,福井県は、豊かな自然、食べ物の美味しさ、真面目な県民性があるから,どちらかといえば評価している,様々な取り組みを、検討して取り組んでいる,どちらかと言えば好ましい,問5の回答と同じ,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化, 日常生活に影響が出るほどの不安",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場, 体験施設",3,3,個人的には、生活しやすく感じているが、　薦めるためのポイントが足りない,9,食がおいしく、働ける環境がある,5,年金受給者となった時の生活が、どのように変化するかで、幸福度が変わると思う,60～69歳,女性
福井市,あまりそうは思わない,行き来する人が少ない気がするから,あまりそうは思わない,嶺南の方には、あまり行かないから,ややそう思う,観光地が栄えて欲しいから,ややそう思う,福井が楽しかったと思って欲しいから,ややそう思う,活気がある県がいいから,どちらかといえば評価している,駅前が整ってきたから,どちらかと言えば好ましい,福井の良さを知ってほしい,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる",,騒音やごみの増加,,観光スポットを結ぶ交通機関,3,3,公共交通機関がまだまだ不便,3,運転が出来なくなったとき、不便,5,車がないと生活できない,50～59歳,女性
坂井市,そう思う,観光客の増加,そうは思わない,京都大阪へのアクセスが悪化,そう思う,街なか人口の増加,そう思う,,そう思う,色々なジャンルで洗練すべき,評価している,,どちらかと言えば好ましい,活気ある街が良い,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 歴史文化資源の保存活用につながる",,騒音やごみの増加,他地域、国の旅行者が増加するから,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 障害者や高齢者への配慮（バリアフリー）, 飲食施設, 宿泊施設、土産物屋",2,4,観光客の価値観による,5,観光地アクセスが不満だが内容は良い,5,,60～69歳,男性
敦賀市,ややそう思う,店などが増えた,あまりそうは思わない,新幹線を利用する事がない,ややそう思う,人は増えていると思う,ややそう思う,賑やかになると良い,ややそう思う,特になし,どちらかといえば評価している,イベントなど行っている,どちらかと言えば好ましい,賑やかになるのは良い,特に効果は期待できない,泊まってまで観光する人は少ない,騒音やごみの増加,今のところは感じていないが増えるとゴミなども多くなると思う,観光スポットを結ぶ交通機関,3,3,これと言ったものがない,2,物価が高い,2,どうなるか不安,60～69歳,女性
福井市,そう思う,,あまりそうは思わない,,とてもそう思う,,とてもそう思う,,とてもそう思う,,評価している,,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光イベント, 宿泊施設、土産物屋",3,5,,10,,8,,30～39歳,男性
福井市,ややそう思う,観光客が増えたように感じ、駅前も色んなイベントが増え、活気づいてきたと感じる。,ややそう思う,来県者が増えれば、何かと潤いそうな気がする。,とてもそう思う,認知度のなかった県だが少しでも認知度がアップし、日本のみんなに興味も持ってもらえる県になるといい。,とてもそう思う,他県の風が吹くのはいい事だ。,とてもそう思う,「福井に行ってみたい」という人が増えたら、それは嬉しい。,評価している,イベントが増えたと思う。,とても好ましい,さっきから同じような質問ばかり。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる",,特に心配はない,日本人はマナー世界一の国だと思うので、心配はない。,"観光スポットを結ぶ交通機関, 障害者や高齢者への配慮（バリアフリー）, 宿泊施設、土産物屋",3,3,あまり福井が好きではないが、人が来るのは歓迎する。,4,田舎。封建的。何もない。不便。,4,今と変わらない,60～69歳,女性
